trading_code,opening_price,closing_price,yesterdays_closing_price,trade,value_mn,volume
BATBC,-0.4935844049252439,-0.4248750509282383,-0.49329204987205844,0.9589408504132861,0.31678916994044404,-0.10978749604034249
BATBC,-0.4936427422578005,-0.42483025734033536,-0.4934695576387837,0.8517054349208534,0.1953397834916619,-0.1483711869371514
BATBC,-0.4935184583753972,-0.4249366421116049,-0.4934289844349608,0.5099661987361775,0.05636725322332852,-0.18980819713869124
BATBC,-0.4936173782001672,-0.42501503089043513,-0.4935253457940402,0.9872227182354663,0.3403823543722723,-0.09509503096374307
BATBC,-0.49371883443070047,-0.42507102287531384,-0.49359634890073034,0.5052525540991476,0.06173817226751531,-0.18414414538452392
BATBC,-0.49378985379207374,-0.42489464812294586,-0.49364706540550896,0.9306589825911061,0.5337579922716452,-0.033173743365553024
BATBC,-0.4935920141425339,-0.42460628940082046,-0.49348730841545624,3.058869536210157,1.4174164280641537,0.22115495645314773
BATBC,-0.4933130095085674,-0.42472107296982187,-0.49322611841584624,2.2693340595076297,0.8790078157790209,0.0512759906834228
BATBC,-0.4933967108987573,-0.424757467759993,-0.4933300872506424,1.9711960362154812,0.7876241263440635,0.028449436245575575
BATBC,-0.493401783710284,-0.4245362994197221,-0.4933630529787485,2.575720960914581,1.0642628877721152,0.09837705263912994
BATBC,-0.49323691733566744,-0.42460069020233265,-0.49316272278487294,2.745412167847661,0.991278412608038,0.07567825876716619
BATBC,-0.4932901818566974,-0.4246538825879674,-0.4932210467653683,2.3317898509482773,0.9241193722470551,0.060943206835272275
BATBC,-0.4933891016814673,-0.4246762793819189,-0.49326922744490803,2.7937270253772186,0.9948104511009206,0.08734705711785674
BATBC,-0.49337641965265067,-0.4246930769773825,-0.49328951404681953,2.2999727496483247,0.9063342746885916,0.060134056584676944
BATBC,-0.4934296841736806,-0.42450830342728274,-0.4933047289982531,2.0065483709932064,0.8164043417649482,0.02836426253498659
BATBC,-0.49323945374143074,-0.4245139026257706,-0.4931373645324836,2.361250129929715,0.8308673107802537,0.024531445558482395
BATBC,-0.4932673542048274,-0.4245894918053568,-0.4931424361829614,1.8286082859453234,0.5772509868959368,-0.04352234920211436
BATBC,-0.49329271826246074,-0.4246314857940159,-0.4932109034644126,1.5175077399013426,0.45293225286993094,-0.0786565048200695
BATBC,-0.4933383735662007,-0.4244691090378676,-0.4932489408429966,2.6758859094514684,1.1012243868533311,0.10727770539567857
BATBC,-0.4931861892204008,-0.42412475833086355,-0.4931018629791385,4.622621144544864,2.032846378761368,0.3339249492729601
BATBC,-0.4929832767593343,-0.42432073027793904,-0.4927899564747498,2.9410284202844066,1.2365902825309458,0.12942287014881393
BATBC,-0.4931861892204008,-0.42450830342728274,-0.4929674642414751,2.0937507967782616,0.771079405761244,0.005750642373611826
BATBC,-0.49326989061059073,-0.4247014757751143,-0.4931373645324836,1.1439514024167141,0.281921565977553,-0.12809984381697365
BATBC,-0.4933891016814673,-0.42471547377133395,-0.4933123364739699,0.904733937087441,0.15661226516400492,-0.16391538911964065
BATBC,-0.4934651938543673,-0.4292144297563388,-0.49332501560016456,0.8316724452134758,0.12358354175241823,-0.17060152540087575
BATBC,-0.49366810631543384,-0.42479666214940814,-0.4934797009397395,0.7185449739247556,0.028369429433234596,-0.19815522077641148
BATBC,-0.49354128602726727,-0.424844255336555,-0.49339855453209364,0.28724648963650945,-0.05720270354241208,-0.22656065325783706
BATBC,-0.4935209947811606,-0.4292144297563388,-0.4934416635611555,0.307279479343887,-0.06527469524544866,-0.22877516973315057
BATBC,-0.49354128602726727,-0.4249142453176534,-0.49342644860972185,0.26839191108838945,-0.08888175802106038,-0.2358020008567416
BATBC,-0.49366810631543384,-0.4292144297563388,-0.4935050591921288,0.5429617111953876,-0.018759691262315376,-0.21161266704947068
BATBC,-0.49364527866356384,-0.4292144297563388,-0.4935887414250135,0.5005389094621175,-0.02800613780802455,-0.2134013149718393
BATBC,-0.4937086888076471,-0.424933842512361,-0.4936318504540754,0.2660350887698744,-0.10783263645733188,-0.24086983663678604
BATBC,-0.4936478150693272,-0.42500383249345935,-0.49352280996880127,0.31552835745868957,-0.06114762276285163,-0.2254108081648858
BATBC,-0.4937416620825705,-0.4250290288866548,-0.49358620559977456,0.2212554647180893,-0.12594214030173306,-0.2458524987062415
BATBC,-0.4937695625459671,-0.4251438124556562,-0.49360902802692497,0.46047293004736245,-0.05497002498625303,-0.22085401464837523
BATBC,-0.4938963828341337,-0.4252417984291939,-0.49371299686172115,0.5040741429398901,-0.057929581798069146,-0.2200448643977799
BATBC,-0.49399022984737695,-0.42518300684507127,-0.4938017507450838,0.08455977024421894,-0.18366737647593065,-0.2630575882452159
BATBC,-0.4938507275303937,-0.4250906200700214,-0.49374849841506624,0.50878778757692,-0.020237734875250508,-0.20901486887650672
BATBC,-0.49374927129986046,-0.42496743770328815,-0.4936648161821815,0.8375645010097633,0.07070705193755591,-0.1838460373974625
BATBC,-0.4936427422578005,-0.42497303690177607,-0.49355323987166844,0.31199312398091705,-0.05388577937817269,-0.22319629168957225
BATBC,-0.49369347037306716,-0.42473787056528545,-0.49355831152214635,1.6106022214826854,0.33869093122366695,-0.102547730640279
BATBC,-0.49369347037306716,-0.42473787056528545,-0.49355831152214635,1.6106022214826854,0.33869093122366695,-0.102547730640279
BATBC,-0.493439829796734,-0.42465108298872345,-0.49334530220207595,0.6042390914767778,0.17001180608690503,-0.16148793836785466
BATBC,-0.493363737623834,-0.4246230869962841,-0.49326669161966913,1.248829995590632,0.2880210980703698,-0.12682223815813892
BATBC,-0.493363737623834,-0.4245530970151857,-0.49324133336727977,1.3666711115163823,0.35509166398973346,-0.10868023780268572
BATBC,-0.4933130095085674,-0.4243263294764269,-0.49317793773630647,3.42535540673924,1.2545332462499459,0.14130460277597695
BATBC,-0.4930720509610509,-0.42426473829306033,-0.492972535891953,3.2474153216913573,1.2058792425311917,0.11315469142631834
BATBC,-0.4930340048746009,-0.4243515258696223,-0.49291674773669647,1.6671659571270456,0.516373631889928,-0.07320538734237465
BATBC,-0.49311009704750086,-0.4244271150492086,-0.49299535831910335,1.5540384858383252,0.647612455084946,-0.03491980443262716
BATBC,-0.4931684343800575,-0.42455589661442966,-0.4930638256005545,1.077960377498294,0.3143465814345606,-0.12303200803692922
BATBC,-0.49323945374143074,-0.4237076180435171,-0.4931804735615454,7.2964360649001385,3.831030421713703,0.7847919862757372
BATBC,-0.49250389607006456,-0.4233352713440736,-0.4924121185141489,4.767565717133537,2.6818202863831293,0.3925244621581799
BATBC,-0.4922223550303348,-0.4233016761531464,-0.4920748537573709,2.2634420037113423,1.1881548627267806,0.037861131265658106
BATBC,-0.4922223550303348,-0.42274455590360316,-0.4920444238545037,4.313877420819398,2.6278699597180237,0.3446142499518774
BATBC,-0.49156288953186855,-0.4223694096049158,-0.4915397946319562,3.529055588753901,2.5940571098826735,0.28891064322668303
BATBC,-0.49126105724603203,-0.42268016512099266,-0.49119999404993925,3.0836161705545644,1.8855624553597339,0.15088664521723744
BATBC,-0.4916136176471352,-0.4225653815519913,-0.4914814706514607,2.6405335746737433,1.8566087606415564,0.14466896434424176
BATBC,-0.49139295034572533,-0.422708161113432,-0.4913775018166645,1.3890609235422748,0.9026998834103062,-0.05080470145747234
BATBC,-0.49168210060274514,-0.4226745659225048,-0.49150682890385,1.4868690497606476,1.0097938580081045,-0.028318841861981043
BATBC,-0.4916364452990052,-0.4231281010000224,-0.4914763990009829,2.178596400244802,1.2973514064077685,0.04855043194457537
BATBC,-0.49196871445400164,-0.42329607695465854,-0.4918872026896899,1.6082453991641703,0.9237169002773356,-0.02069579476426714
BATBC,-0.49196871445400164,-0.42310850380531484,-0.4920393522040258,1.488047460919905,0.7847669223176503,-0.06021639647755486
BATBC,-0.49196871445400164,-0.4230833074121194,-0.4918694519130174,1.3301403655793997,0.8568718574444526,-0.04820690328450838
BATBC,-0.491917986338735,-0.4232344857712919,-0.491846629485867,1.6930910026307107,1.0346777284117918,0.002897323068880923
BATBC,-0.4921082167709849,-0.4235648384820764,-0.49198356404876936,1.616494277278973,0.9519888213571522,-0.004938658305305437
BATBC,-0.4924252674914013,-0.4234444557145871,-0.49228279142696335,1.9299516456414687,0.9841935181065979,0.012820060352497345
BATBC,-0.4922248914360981,-0.4233128745501222,-0.4921737509416893,1.5811419425012478,0.915984927996993,-0.021632705580745943
BATBC,-0.49212089879980153,-0.42335206893953725,-0.4920545671554595,1.5646441862716427,0.8198999496053995,-0.045609105111544423
BATBC,-0.49223503705915145,-0.4233240729470979,-0.49209006870880445,1.731978570886208,0.9609195355817883,-0.007706803899447358
BATBC,-0.49209807114793147,-0.42344725531383104,-0.49206471045641514,0.8434565568060509,0.42052111575670686,-0.1326992241887787
BATBC,-0.4923593209415547,-0.42359283447451573,-0.4921762867669282,1.3702063449941548,0.6199841421980858,-0.08044515274243813
BATBC,-0.49232381126086805,-0.423494848500978,-0.4923081496793527,1.0814956109760665,0.40038190413397917,-0.1359784120464545
BATBC,-0.4922730831456014,-0.4233436701418054,-0.49221939579599006,1.2500084067498893,0.6153279578587456,-0.08764233128720712
BATBC,-0.4922172822188081,-0.4233688665350009,-0.4920824612330877,0.5205718991694951,0.1487848792701513,-0.19819780763170597
BATBC,-0.4922223550303348,-0.4231392993969981,-0.4921052836602381,2.8208304820401415,1.6466033973036904,0.1396863022747863
BATBC,-0.49197632367129157,-0.42318689258414505,-0.4918973459906456,1.3690279338348972,0.7565296970972922,-0.06451766886229847
BATBC,-0.49208792552487823,-0.42321768817582833,-0.4919404550197075,0.8493486126023384,0.41374848399039377,-0.13985381587825318
BATBC,-0.4921335808286182,-0.42321768817582833,-0.4919683490973357,0.8469917902838234,0.609830398927535,-0.09466916241079815
BATBC,-0.49206509787300823,-0.423058111018924,-0.4919683490973357,2.087858740981974,1.2360351487796088,0.043567769875119906
BATBC,-0.49194335039636833,-0.42309730540833906,-0.49182380705871653,1.026110286490964,0.5731152404484752,-0.10799884811797386
BATBC,-0.4920194425692683,-0.42320928937809654,-0.4918593086120616,1.277111863412812,0.6543070211674773,-0.08542781481189358
BATBC,-0.4920752434960616,-0.42325128336675555,-0.49196074162161896,0.8363860898505059,0.4548995081012319,-0.12950521004169185
BATBC,-0.4921969909727015,-0.4232344857712919,-0.49199877900020295,1.0862092556130964,0.6473626448968444,-0.08402244858717538
BATBC,-0.49212343520556484,-0.42321768817582833,-0.49198356404876936,0.8823441250615485,0.4050467624381841,-0.14155729009003284
BATBC,-0.4920752434960616,-0.42314489859548604,-0.4919683490973357,1.450338303823665,0.7710186880071914,-0.06132365471521163
BATBC,-0.49199407851163496,-0.4230693094158997,-0.4919024176411235,2.3176489170371872,1.1827874132685399,0.027342178007918806
BATBC,-0.49192052274449827,-0.4230273154272407,-0.4918339503596723,1.621207921916003,1.0068984885362868,-0.015840893260695155
BATBC,-0.49194335039636833,-0.423102904606827,-0.4917959129810883,0.883522536220806,0.36728205421050236,-0.15403523869131872
BATBC,-0.4920194425692683,-0.4231364997977542,-0.49186438026253954,0.7774655318876307,0.38424832948574367,-0.147902731528912
BATBC,-0.49208285271335156,-0.4231337001985102,-0.49189481016540676,0.885879358539321,0.5671440830356551,-0.1073600452885565
BATBC,-0.49203212459808493,-0.4231840929849011,-0.49189227434016775,1.0001852409872989,0.8165517991676471,-0.048845706113925746
BATBC,-0.49203212459808493,-0.42320089058036475,-0.4919379191944685,0.885879358539321,0.44602951163064825,-0.13342320072878505
BATBC,-0.49209046193064154,-0.42324008496977983,-0.49195313414590214,0.9848658959169513,0.6358054541111943,-0.08891993694604186
BATBC,-0.4920955347421682,-0.42324008496977983,-0.49198863569924717,1.0355375757650238,0.5314108173792729,-0.11144838339682764
BATBC,-0.4920676342787716,-0.42313090059926634,-0.49198863569924717,0.8422781456467934,0.4914498612478636,-0.12384115828752455
BATBC,-0.4920194425692683,-0.42299092063706956,-0.49188973851492884,1.8875288439081985,0.9781026599786458,-0.019929231368966297
BATBC,-0.49185457619465167,-0.4226073755406503,-0.49176294725298225,4.132402102293742,2.450235833255005,0.2799674036148399
BATBC,-0.49171507387766844,-0.42269976231570017,-0.4914155391952485,1.2287970058832545,0.6529590870275117,-0.10054614844143793
BATBC,-0.49171507387766844,-0.4229741230416059,-0.49149922142813324,1.8945993108637436,0.9304617753560819,-0.036239996946756385
BATBC,-0.4919458868021316,-0.42304131342346035,-0.49174773230154856,1.1415945800981993,0.4815112323059559,-0.13014401287110922
BATBC,-0.4918165301082017,-0.42293492865219084,-0.491808592107283,0.9624760838910587,0.527132817908031,-0.12183957608868347
BATBC,-0.491956032425185,-0.4231924917826329,-0.4917122307482036,1.1745900925574093,0.6019839303109793,-0.0997369981908426
BATBC,-0.491917986338735,-0.4231141030038027,-0.4919455266701854,0.736221141313618,0.3109533263795123,-0.1656614501867148
BATBC,-0.491917986338735,-0.4230721090151437,-0.4918745235634952,0.6172016142286103,0.31764615766907073,-0.16549110276553683
BATBC,-0.491917986338735,-0.42315049779397385,-0.4918364861849112,0.691441517261833,0.30965917082170763,-0.16532075534435886
BATBC,-0.49203212459808493,-0.42320648977885256,-0.4919074892916014,1.1639843921240918,0.48032810349841865,-0.1254594587887152
BATBC,-0.49208792552487823,-0.4232456841682677,-0.49195820579638005,0.8988418812911535,0.3280722634363713,-0.15982705101136951
BATBC,-0.4920701706845349,-0.4232232873743162,-0.49199370734972503,0.4934684425065725,0.15223364770033324,-0.19930506586936275
BATBC,-0.4920955347421682,-0.42329607695465854,-0.4919734207478136,0.38269779353636724,0.07145301291591519,-0.21731930565893248
BATBC,-0.4921969909727015,-0.4232932773554146,-0.4920393522040258,0.2318611651514068,0.0005693720420545597,-0.23273574727553825
BATBC,-0.4922223550303348,-0.42334087054256153,-0.49203681637878693,0.42983423990666736,0.1334562485613546,-0.20232873259527162
BATBC,-0.49228322876865477,-0.4234388565160993,-0.4920799254078488,0.492290031347315,0.18216923524118833,-0.18882869946691794
BATBC,-0.49234917531850136,-0.4236320288639308,-0.4921686792912114,0.5417833000361302,0.11781188553148489,-0.20130664806820384
BATBC,-0.4924506315490346,-0.42353964208888095,-0.4923436512326977,0.5818492794508853,0.17988277810286854,-0.18695487783396034
BATBC,-0.4923111292320514,-0.4235984336730036,-0.49225996899981295,0.3685568596252772,0.038616851524323585,-0.2205559066613138
BATBC,-0.49235424813002804,-0.42360403287149145,-0.4923132213298306,0.3838762046956247,0.014987236440063745,-0.22613478470489212
BATBC,-0.4923745393761347,-0.4237524116314201,-0.4923182929803084,0.2601430329735869,0.00631153678244806,-0.2266884138237205
BATBC,-0.4925292601276979,-0.42382520121176237,-0.49245269171797185,0.26485667761061693,-0.029616025686902255,-0.23443922148731788
BATBC,-0.4926687624446811,-0.42379160602083515,-0.49251862317418404,0.16469172907372914,-0.07878526291861622,-0.24721527807566523
BATBC,-0.4925774518372012,-0.4239091891890805,-0.4924881932713169,0.24835892138101187,-0.034400584706239204,-0.2348225031849683
BATBC,-0.4927499274291077,-0.42393158598303193,-0.492594697931352,0.1458371505256091,-0.07494963565547119,-0.24453230619211228
BATBC,-0.4926839808792612,-0.42419474831196197,-0.49261498453326347,0.1458371505256091,-0.07497912713601097,-0.24214744229562077
BATBC,-0.49308473298986755,-0.4242087463081816,-0.4928533521057232,0.1399450947293216,-0.11602606366847344,-0.2515165504604088
BATBC,-0.49299595878815095,-0.42409956193766807,-0.4928660312319178,0.16940537371075917,-0.057301586741869026,-0.23746288821322675
BATBC,-0.4928057283559011,-0.42386999479966536,-0.4927671340475994,0.4192285394733498,0.11546644543208552,-0.19538707518226958
BATBC,-0.4926028158948345,-0.42394558397925164,-0.49255919637800694,0.314349946299432,0.04326262710582621,-0.21518996289420791
BATBC,-0.49272963618300114,-0.4239959767656425,-0.49262766365945815,-0.10045078175920905,-0.19271432182975304,-0.2747263865959065
BATBC,-0.49288182052880103,-0.42404916915127727,-0.4926733085137589,-0.006177889018608802,-0.15106541213568433,-0.2633131093769829
BATBC,-0.4928057283559011,-0.42399317716639856,-0.49272148919329867,0.03978014619243382,-0.11576064034361537,-0.25458280404161215
BATBC,-0.49278036429826777,-0.42401837355959393,-0.49267077268852,0.045672201988721337,-0.0942908425106516,-0.24836512316861648
BATBC,-0.4929528398901743,-0.4241079607353999,-0.49269359511567046,0.08809500372199144,-0.09091667017830557,-0.24593767241683048
BATBC,-0.49278036429826777,-0.4240631671474969,-0.4927747415233162,-0.036816579159303885,-0.16083576615921796,-0.26578314698406336
BATBC,-0.49280826476166434,-0.4240743655444727,-0.4927341683194933,-0.03563816800004638,-0.1469782398914647,-0.26229102484991507
BATBC,-0.49293254864406766,-0.42413315712859534,-0.49274431162044907,0.08338135908496143,-0.11266923926585669,-0.25236828756629864
BATBC,-0.4929832767593343,-0.4242255439036452,-0.49279756395046664,0.05509949126278136,-0.09813340894568837,-0.2477263203391991
BATBC,-0.4930796601783409,-0.4243879206597935,-0.4928812461833514,0.17883266298481917,-0.07447083279494289,-0.2392089492803009
BATBC,-0.4930340048746009,-0.4244019186560132,-0.4930283240472094,0.025639212281343783,-0.15845216061441414,-0.26224843799462055
BATBC,-0.49311009704750086,-0.42433192867491476,-0.4930410031734041,-0.010891533655638814,-0.18248598246136627,-0.269999245658218
BATBC,-0.49312531548208083,-0.4243263294764269,-0.4929776075424308,-0.10045078175920905,-0.15456101997613536,-0.2620355037181481
BATBC,-0.4931354611051342,-0.4240659667467409,-0.492972535891953,0.1529076174811541,-0.06449577320060373,-0.23861273330617802
BATBC,-0.49285899287693097,-0.42404916915127727,-0.4927367041447322,0.12698257197748905,-0.09807442598460878,-0.2491742734192118
BATBC,-0.492980740353571,-0.4240911631399363,-0.49272148919329867,-0.17940432942946175,-0.2161166790345592,-0.28051819891595725
BATBC,-0.4929782039478076,-0.42417795071649833,-0.49275952657188266,-0.11223489335178408,-0.2168227397745411,-0.2802200909288958
BATBC,-0.4930314684688376,-0.42416675231952256,-0.4928381371542895,-0.20179414145535432,-0.24217153469497313,-0.28716174834189784
BATBC,-0.4929528398901743,-0.42410236153691205,-0.4928279938533338,-0.10869965987401158,-0.18172614313922358,-0.2711065038958747
BATBC,-0.49281841038471774,-0.4238559968034457,-0.4927696698728384,0.3273124690512646,-0.002355488910303004,-0.22570891615194721
BATBC,-0.49272963618300114,-0.4239763795709349,-0.49254651725181225,0.24718051022175436,0.11344194203267788,-0.1942372300893183
BATBC,-0.49278036429826777,-0.42396798077320313,-0.49265555773708647,-0.10987807103326908,-0.16352296047428427,-0.26727368691937053
BATBC,-0.49275500024063446,-0.4239063895898365,-0.4926479502613696,0.023282389962828776,-0.15918597804196288,-0.2663367761028917
BATBC,-0.49268651728502444,-0.4236992192457853,-0.4925921621061131,0.314349946299432,0.01203461880013939,-0.2244313104931125
BATBC,-0.4925064324758279,-0.42357043768056424,-0.4924045110384321,0.6160232030693528,0.19046848482367854,-0.18354792941040105
BATBC,-0.4922223550303348,-0.4234108605236599,-0.49228786307744127,0.6113095584323227,0.155881917322402,-0.1942798169446128
BATBC,-0.4922223550303348,-0.4232260869735601,-0.4921433210388221,0.7397563747913906,0.3222485634262502,-0.1594437693137191
BATBC,-0.4920346610038482,-0.4232344857712919,-0.4919759565730525,0.9082691705652135,0.42038753669779133,-0.13904466562765785
BATBC,-0.49217162691506816,-0.42341645972214775,-0.49198356404876936,0.3850546158548822,0.11451577888292068,-0.2062041364270703
BATBC,-0.49217162691506816,-0.4234136601229038,-0.4921483926893,0.21772023124031678,-0.008984132859862963,-0.23443922148731788
BATBC,-0.49229844720323473,-0.4235508404858567,-0.492145856864061,0.10577117111085399,0.07786654253683208,-0.21161266704947068
BATBC,-0.49229844720323473,-0.423623630066199,-0.4922701123007687,0.11637687154417152,-0.052926438864143215,-0.24236037657209325
BATBC,-0.4924252674914013,-0.42362642966544295,-0.4923360437569809,0.2566077994958144,0.04670966074303528,-0.2181284559095278
BATBC,-0.4924278038971646,-0.42360683247073544,-0.4923385795822199,0.13876668357006408,-0.03519858947378633,-0.23805910418734963
BATBC,-0.4924506315490346,-0.4236292292646869,-0.49232082880554734,0.05627790242203886,-0.07316800327227357,-0.24700234379919275
BATBC,-0.49252672372193457,-0.423755211230664,-0.4923411154074588,-0.04035181263707639,-0.07094052909503329,-0.24563956442976906
BATBC,-0.4926281799524678,-0.423886792395129,-0.49245522754321075,0.1505507951626391,-0.029924818836083524,-0.23414111350025646
BATBC,-0.49272963618300114,-0.42365722525712624,-0.4925744113294406,0.0715972474923864,-0.07653350163975495,-0.24695975694389827
BATBC,-0.49247853201243125,-0.42360403287149145,-0.4923664736598481,0.3497022810771571,0.10898005450630562,-0.2033508171223394
BATBC,-0.49247599560666794,-0.42363762806241867,-0.4923182929803084,0.045672201988721337,-0.07735926309486894,-0.24815218889214402
BATBC,-0.492399903433768,-0.4234332573176114,-0.49234872288317555,0.9872227182354663,0.3669246868580792,-0.14304783002534002
BATBC,-0.4922477190879681,-0.42319529138187684,-0.4921636076407335,2.9622398211510417,1.5640168430344539,0.12469572921112543
BATBC,-0.4920701706845349,-0.4232456841682677,-0.4919480624954243,1.1686980367611217,0.5288953675685264,-0.11357772616155219
BATBC,-0.4921640176977782,-0.4233436701418054,-0.49199370734972503,0.8139962778246133,0.392495535279046,-0.14287748260416205
BATBC,-0.49220967300151813,-0.42327368016070704,-0.4920824612330877,0.5052525540991476,0.33117754285791345,-0.15663303686428268
BATBC,-0.49214626285743485,-0.42314489859548604,-0.4920190656021144,1.0001852409872989,0.47468655675045496,-0.12614084847342708
BATBC,-0.49208285271335156,-0.4231616961909496,-0.4919024176411235,1.6742364240825907,0.7890588001326755,-0.05817222742341929
BATBC,-0.4920448066269016,-0.42325128336675555,-0.49191763259255705,0.7150097404469831,0.3242401057591721,-0.15991222472195848
BATBC,-0.4920701706845349,-0.4232540829659995,-0.49199877900020295,0.47461386395845245,0.22708302531030852,-0.18269619230451123
BATBC,-0.4921589448862515,-0.4233688665350009,-0.4920013148254418,0.729150674358073,0.270024355769209,-0.17013306999263636
BATBC,-0.4921589448862515,-0.4235032472987098,-0.4921052836602381,0.6254504923434128,0.21900756402132615,-0.17928924388095194
BATBC,-0.4923745393761347,-0.42360683247073544,-0.4922270032717068,0.5547458227879627,0.21364705373497692,-0.17792646451152822
